drug_name,target
loratadine,propafenone
sotalol,dronedarone
nefazodone,propafenone
terazosin,propafenone
prazosin,carvedilol
tamoxifen,propafenone
doxepin,propafenone
chlorpromazine,sotalol
disopyramide,prazosin
disopyramide,sotalol
fluoxetine,sotalol
quinidine,propafenone
prazosin,quinidine
tamoxifen,thioridazine
chlorpromazine,propafenone
disopyramide,propafenone
imipramine,propafenone
fluoxetine,propafenone
thioridazine,propafenone
verapamil,tamoxifen
prazosin,nefazodone
loratadine,imipramine
chlorpromazine,thioridazine
ketoconazole,terazosin
disopyramide,thioridazine
fluoxetine,thioridazine
pimozide,carvedilol
prazosin,pimozide
sotalol,terazosin
verapamil,dronedarone
tamoxifen,ketoconazole
quinidine,ketoconazole
carvedilol,dronedarone
chlorpromazine,ketoconazole
disopyramide,ketoconazole
imipramine,ketoconazole
fluoxetine,ketoconazole
disopyramide,chlorpromazine
thioridazine,ketoconazole
chlorpromazine,pimozide
loratadine,tamoxifen
disopyramide,pimozide
prazosin,sotalol
thioridazine,pimozide
loratadine,dronedarone
prazosin,propafenone
nefazodone,dronedarone
terazosin,dronedarone
verapamil,terazosin
tamoxifen,dronedarone
doxepin,dronedarone
chlorpromazine,tamoxifen
carvedilol,terazosin
imipramine,tamoxifen
fluoxetine,tamoxifen
quinidine,dronedarone
prazosin,thioridazine
loratadine,verapamil
chlorpromazine,dronedarone
sotalol,quinidine
disopyramide,dronedarone
imipramine,dronedarone
fluoxetine,dronedarone
sotalol,verapamil
thioridazine,dronedarone
pimozide,propafenone
sotalol,nefazodone
prazosin,ketoconazole
imipramine,verapamil
prazosin,chlorpromazine
loratadine,terazosin
nefazodone,terazosin
tamoxifen,terazosin
doxepin,terazosin
quinidine,terazosin
chlorpromazine,terazosin
disopyramide,imipramine
disopyramide,terazosin
imipramine,terazosin
fluoxetine,terazosin
prazosin,tamoxifen
thioridazine,terazosin
loratadine,doxepin
ketoconazole,doxepin
prazosin,dronedarone
sotalol,doxepin
ketoconazole,carvedilol
propafenone,dronedarone
disopyramide,tamoxifen
sotalol,carvedilol
imipramine,doxepin
loratadine,quinidine
tamoxifen,quinidine
pimozide,dronedarone
loratadine,nefazodone
ketoconazole,nefazodone
prazosin,imipramine
prazosin,terazosin
tamoxifen,nefazodone
loratadine,fluoxetine
imipramine,quinidine
chlorpromazine,verapamil
doxepin,nefazodone
disopyramide,verapamil
fluoxetine,verapamil
quinidine,nefazodone
verapamil,doxepin
sotalol,pimozide
carvedilol,doxepin
imipramine,nefazodone
verapamil,carvedilol
disopyramide,fluoxetine
imipramine,fluoxetine
verapamil,quinidine
loratadine,prazosin
loratadine,sotalol
pimozide,terazosin
disopyramide,loratadine
ketoconazole,propafenone
verapamil,nefazodone
carvedilol,nefazodone
sotalol,propafenone
verapamil,pimozide
tamoxifen,doxepin
imipramine,sotalol
quinidine,doxepin
loratadine,carvedilol
loratadine,thioridazine
tamoxifen,carvedilol
prazosin,verapamil
sotalol,thioridazine
chlorpromazine,doxepin
quinidine,carvedilol
disopyramide,doxepin
fluoxetine,doxepin
pimozide,doxepin
thioridazine,doxepin
chlorpromazine,carvedilol
imipramine,carvedilol
disopyramide,carvedilol
loratadine,ketoconazole
imipramine,thioridazine
fluoxetine,carvedilol
loratadine,chlorpromazine
prazosin,fluoxetine
thioridazine,carvedilol
sotalol,ketoconazole
loratadine,pimozide
chlorpromazine,quinidine
disopyramide,quinidine
fluoxetine,quinidine
ketoconazole,pimozide
verapamil,propafenone
tamoxifen,pimozide
thioridazine,quinidine
carvedilol,propafenone
quinidine,pimozide
chlorpromazine,nefazodone
imipramine,chlorpromazine
disopyramide,nefazodone
fluoxetine,chlorpromazine
fluoxetine,nefazodone
verapamil,thioridazine
pimozide,nefazodone
imipramine,pimozide
fluoxetine,pimozide
thioridazine,nefazodone
sotalol,tamoxifen
ketoconazole,dronedarone
prazosin,doxepin
imipramine,ketoconazole
chlorpromazine,doxepin
prazosin,chlorpromazine
ketoconazole,bepridil
imipramine,bepridil
prazosin,bepridil
imipramine,chlorpromazine
chlorpromazine,bepridil
imipramine,doxepin
doxepin,bepridil
chlorpromazine,ketoconazole
prazosin,ketoconazole
ketoconazole,doxepin
prazosin,imipramine
prazosin,doxepin
chlorpromazine,clarithromycin
fluoxetine,clarithromycin
amsacrine,ciprofloxacin
disopyramide,sotalol
amsacrine,carvedilol
erythromycin,ibutilide
erythromycin,phenytoin
prazosin,quinidine
disopyramide,propafenone
erythromycin,fluoxetine
verapamil,tamoxifen
prazosin,nefazodone
pimozide,carvedilol
amsacrine,pimozide
quinidine,ketoconazole
procainamide,nefazodone
ciprofloxacin,tamoxifen
verapamil,procainamide
phenytoin,ketoconazole
imipramine,ketoconazole
disopyramide,chlorpromazine
thioridazine,ketoconazole
amsacrine,clarithromycin
ciprofloxacin,procainamide
dofetilide,tamoxifen
fluvoxamine,dronedarone
chlorpromazine,tamoxifen
carvedilol,terazosin
pimozide,clarithromycin
fluoxetine,tamoxifen
tamoxifen,procainamide
fluvoxamine,ibutilide
fluvoxamine,phenytoin
disopyramide,dronedarone
erythromycin,bepridil
sotalol,verapamil
dofetilide,verapamil
chlorpromazine,procainamide
fluoxetine,procainamide
fluvoxamine,imipramine
prazosin,ketoconazole
terazosin,flecainide
nefazodone,terazosin
disopyramide,ibutilide
procainamide,bepridil
quinidine,terazosin
phenytoin,terazosin
chlorpromazine,flecainide
phenytoin,amsacrine
fluoxetine,flecainide
disopyramide,imipramine
imipramine,terazosin
fluvoxamine,disopyramide
thioridazine,terazosin
amsacrine,tamoxifen
ketoconazole,doxepin
erythromycin,ciprofloxacin
ciprofloxacin,quinidine
sotalol,doxepin
dofetilide,doxepin
erythromycin,thioridazine
propafenone,dronedarone
ciprofloxacin,nefazodone
tamoxifen,quinidine
dofetilide,quinidine
ketoconazole,nefazodone
erythromycin,pimozide
prazosin,terazosin
tamoxifen,nefazodone
dofetilide,nefazodone
verapamil,bepridil
fluvoxamine,ciprofloxacin
ibutilide,sotalol
fluvoxamine,carvedilol
pimozide,doxepin
amsacrine,quinidine
disopyramide,ciprofloxacin
disopyramide,carvedilol
terazosin,bepridil
amsacrine,nefazodone
fluvoxamine,pimozide
sotalol,ketoconazole
dofetilide,ketoconazole
amsacrine,fluoxetine
carvedilol,propafenone
chlorpromazine,bepridil
fluoxetine,bepridil
ibutilide,chlorpromazine
pimozide,nefazodone
fluvoxamine,clarithromycin
verapamil,thioridazine
erythromycin,tamoxifen
fluvoxamine,prazosin
ciprofloxacin,thioridazine
disopyramide,clarithromycin
nefazodone,propafenone
erythromycin,verapamil
disopyramide,prazosin
quinidine,propafenone
phenytoin,propafenone
tamoxifen,thioridazine
imipramine,procainamide
imipramine,propafenone
thioridazine,propafenone
chlorpromazine,thioridazine
ketoconazole,terazosin
fluoxetine,thioridazine
quinidine,flecainide
sotalol,terazosin
dofetilide,terazosin
phenytoin,flecainide
carvedilol,dronedarone
imipramine,flecainide
ibutilide,ketoconazole
fluvoxamine,tamoxifen
chlorpromazine,pimozide
prazosin,sotalol
propafenone,clarithromycin
erythromycin,doxepin
prazosin,propafenone
nefazodone,dronedarone
fluvoxamine,procainamide
quinidine,dronedarone
erythromycin,quinidine
phenytoin,dronedarone
procainamide,doxepin
amsacrine,thioridazine
imipramine,dronedarone
thioridazine,dronedarone
erythromycin,nefazodone
disopyramide,procainamide
fluvoxamine,flecainide
phenytoin,ibutilide
prazosin,chlorpromazine
doxepin,terazosin
phenytoin,imipramine
disopyramide,flecainide
ibutilide,terazosin
prazosin,dronedarone
phenytoin,disopyramide
ciprofloxacin,verapamil
erythromycin,ketoconazole
fluvoxamine,fluoxetine
quinidine,bepridil
prazosin,imipramine
chlorpromazine,verapamil
fluoxetine,verapamil
propafenone,flecainide
verapamil,doxepin
imipramine,bepridil
disopyramide,fluoxetine
ciprofloxacin,doxepin
verapamil,quinidine
dofetilide,sotalol
ketoconazole,propafenone
verapamil,nefazodone
ibutilide,prazosin
sotalol,procainamide
sotalol,propafenone
dofetilide,propafenone
tamoxifen,doxepin
phenytoin,ciprofloxacin
chlorpromazine,doxepin
quinidine,carvedilol
fluoxetine,doxepin
phenytoin,carvedilol
amsacrine,verapamil
imipramine,ciprofloxacin
fluvoxamine,bepridil
carvedilol,clarithromycin
erythromycin,terazosin
imipramine,carvedilol
imipramine,thioridazine
sotalol,flecainide
thioridazine,carvedilol
chlorpromazine,quinidine
dofetilide,chlorpromazine
fluoxetine,quinidine
disopyramide,bepridil
quinidine,pimozide
phenytoin,pimozide
procainamide,terazosin
chlorpromazine,nefazodone
fluoxetine,chlorpromazine
fluoxetine,nefazodone
imipramine,pimozide
nefazodone,clarithromycin
amsacrine,sotalol
quinidine,clarithromycin
flecainide,dronedarone
ketoconazole,dronedarone
phenytoin,clarithromycin
verapamil,ketoconazole
prazosin,ciprofloxacin
sotalol,dronedarone
phenytoin,prazosin
dofetilide,dronedarone
amsacrine,doxepin
imipramine,clarithromycin
prazosin,carvedilol
doxepin,propafenone
thioridazine,clarithromycin
fluvoxamine,thioridazine
ibutilide,procainamide
ibutilide,propafenone
ciprofloxacin,ketoconazole
dofetilide,ibutilide
dofetilide,phenytoin
disopyramide,thioridazine
doxepin,flecainide
propafenone,bepridil
amsacrine,chlorpromazine
prazosin,pimozide
dofetilide,imipramine
tamoxifen,ketoconazole
ibutilide,flecainide
chlorpromazine,ketoconazole
fluoxetine,ketoconazole
prazosin,clarithromycin
fluvoxamine,erythromycin
disopyramide,pimozide
dofetilide,disopyramide
phenytoin,tamoxifen
verapamil,terazosin
carvedilol,flecainide
doxepin,dronedarone
imipramine,tamoxifen
quinidine,procainamide
ibutilide,dronedarone
phenytoin,procainamide
ciprofloxacin,terazosin
sotalol,bepridil
thioridazine,procainamide
imipramine,verapamil
nefazodone,flecainide
amsacrine,ketoconazole
tamoxifen,terazosin
dofetilide,amsacrine
ibutilide,imipramine
chlorpromazine,terazosin
erythromycin,sotalol
fluoxetine,terazosin
thioridazine,flecainide
prazosin,tamoxifen
erythromycin,propafenone
prazosin,procainamide
ketoconazole,carvedilol
sotalol,ciprofloxacin
dofetilide,ciprofloxacin
disopyramide,tamoxifen
sotalol,carvedilol
dofetilide,carvedilol
fluvoxamine,verapamil
bepridil,dronedarone
imipramine,doxepin
procainamide,propafenone
phenytoin,quinidine
erythromycin,chlorpromazine
doxepin,bepridil
prazosin,flecainide
imipramine,quinidine
disopyramide,verapamil
quinidine,nefazodone
amsacrine,terazosin
ibutilide,bepridil
phenytoin,nefazodone
sotalol,pimozide
procainamide,flecainide
erythromycin,dofetilide
phenytoin,fluoxetine
imipramine,nefazodone
flecainide,clarithromycin
ketoconazole,clarithromycin
imipramine,fluoxetine
pimozide,terazosin
sotalol,clarithromycin
dofetilide,clarithromycin
erythromycin,dronedarone
dofetilide,prazosin
fluvoxamine,doxepin
carvedilol,bepridil
procainamide,dronedarone
fluvoxamine,quinidine
disopyramide,doxepin
ibutilide,ciprofloxacin
ibutilide,carvedilol
ibutilide,thioridazine
erythromycin,imipramine
fluvoxamine,chlorpromazine
fluvoxamine,nefazodone
nefazodone,bepridil
prazosin,fluoxetine
disopyramide,quinidine
phenytoin,bepridil
verapamil,propafenone
fluvoxamine,dofetilide
disopyramide,nefazodone
erythromycin,disopyramide
thioridazine,bepridil
ibutilide,pimozide
ciprofloxacin,propafenone
amsacrine,prazosin
sotalol,tamoxifen
doxepin,clarithromycin
verapamil,flecainide
ibutilide,clarithromycin
ketoconazole,procainamide
terazosin,propafenone
tamoxifen,propafenone
chlorpromazine,sotalol
dofetilide,procainamide
fluoxetine,sotalol
ciprofloxacin,flecainide
clarithromycin,dronedarone
chlorpromazine,propafenone
fluoxetine,propafenone
prazosin,bepridil
phenytoin,thioridazine
ketoconazole,flecainide
fluvoxamine,ketoconazole
tamoxifen,flecainide
erythromycin,amsacrine
dofetilide,flecainide
verapamil,dronedarone
disopyramide,ketoconazole
ciprofloxacin,dronedarone
thioridazine,pimozide
erythromycin,carvedilol
terazosin,dronedarone
ibutilide,tamoxifen
tamoxifen,dronedarone
amsacrine,procainamide
amsacrine,propafenone
prazosin,thioridazine
chlorpromazine,dronedarone
sotalol,quinidine
fluoxetine,dronedarone
procainamide,carvedilol
pimozide,propafenone
ibutilide,verapamil
sotalol,nefazodone
amsacrine,flecainide
fluvoxamine,terazosin
fluvoxamine,amsacrine
dofetilide,fluoxetine
clarithromycin,bepridil
erythromycin,clarithromycin
pimozide,flecainide
procainamide,pimozide
erythromycin,prazosin
disopyramide,terazosin
procainamide,clarithromycin
amsacrine,dronedarone
ciprofloxacin,bepridil
ibutilide,doxepin
flecainide,bepridil
pimozide,dronedarone
amsacrine,ibutilide
ketoconazole,bepridil
tamoxifen,bepridil
phenytoin,verapamil
dofetilide,bepridil
ibutilide,quinidine
doxepin,nefazodone
amsacrine,imipramine
carvedilol,doxepin
ibutilide,nefazodone
verapamil,carvedilol
ibutilide,fluoxetine
amsacrine,disopyramide
ciprofloxacin,carvedilol
erythromycin,procainamide
phenytoin,sotalol
carvedilol,nefazodone
verapamil,pimozide
imipramine,sotalol
quinidine,doxepin
phenytoin,doxepin
tamoxifen,carvedilol
prazosin,verapamil
sotalol,thioridazine
dofetilide,thioridazine
chlorpromazine,ciprofloxacin
ciprofloxacin,pimozide
verapamil,clarithromycin
erythromycin,flecainide
fluoxetine,ciprofloxacin
thioridazine,doxepin
amsacrine,bepridil
chlorpromazine,carvedilol
fluoxetine,carvedilol
ketoconazole,pimozide
ciprofloxacin,clarithromycin
tamoxifen,pimozide
phenytoin,chlorpromazine
thioridazine,quinidine
dofetilide,pimozide
pimozide,bepridil
imipramine,chlorpromazine
thioridazine,nefazodone
fluoxetine,pimozide
fluvoxamine,sotalol
terazosin,clarithromycin
tamoxifen,clarithromycin
prazosin,doxepin
fluvoxamine,propafenone
sulindac,sulfasalazine
fenoprofen,sulfasalazine
piroxicam,ketoprofen
acetaminophen,balsalazide
nabumetone,ketoprofen
indomethacin,sulfasalazine
ketorolac,sulindac
tenoxicam,balsalazide
meloxicam,ketoprofen
flurbiprofen,naproxen
diclofenac,sulindac
etodolac,sulfasalazine
indomethacin,ibuprofen
nabumetone,piroxicam
nabumetone,tenoxicam
acetaminophen,ibuprofen
indomethacin,fenoprofen
naproxen,sulfasalazine
sulindac,flurbiprofen
fenoprofen,flurbiprofen
ketorolac,diclofenac
tenoxicam,etodolac
tolmetin,ibuprofen
fenoprofen,ketoprofen
sulindac,ketoprofen
naproxen,ibuprofen
indomethacin,ketoprofen
flurbiprofen,sulfasalazine
piroxicam,sulindac
nabumetone,sulindac
etodolac,ketoprofen
indomethacin,piroxicam
tolmetin,fenoprofen
tenoxicam,meloxicam
nabumetone,etodolac
piroxicam,etodolac
indomethacin,naproxen
acetaminophen,oxaprozin
naproxen,ketoprofen
ketorolac,balsalazide
piroxicam,meloxicam
nabumetone,meloxicam
acetaminophen,tolmetin
acetaminophen,naproxen
piroxicam,diclofenac
diclofenac,balsalazide
nabumetone,diclofenac
fenoprofen,sulindac
tolmetin,naproxen
flurbiprofen,ketoprofen
sulindac,etodolac
ketorolac,etodolac
sulindac,meloxicam
diclofenac,etodolac
acetaminophen,sulfasalazine
fenoprofen,diclofenac
piroxicam,balsalazide
nabumetone,balsalazide
indomethacin,diclofenac
ketorolac,meloxicam
sulfasalazine,ketoprofen
meloxicam,balsalazide
tolmetin,sulfasalazine
tenoxicam,ibuprofen
diclofenac,meloxicam
indomethacin,flurbiprofen
acetaminophen,fenoprofen
tenoxicam,fenoprofen
oxaprozin,balsalazide
acetaminophen,flurbiprofen
sulindac,balsalazide
acetaminophen,ketoprofen
tolmetin,flurbiprofen
tenoxicam,oxaprozin
indomethacin,tenoxicam
tolmetin,ketoprofen
acetaminophen,piroxicam
etodolac,balsalazide
tolmetin,piroxicam
tenoxicam,naproxen
tenoxicam,tolmetin
acetaminophen,tenoxicam
meloxicam,oxaprozin
indomethacin,sulindac
fenoprofen,etodolac
nabumetone,ketorolac
acetaminophen,indomethacin
indomethacin,etodolac
sulfasalazine,meloxicam
nabumetone,tolmetin
ketorolac,ibuprofen
acetaminophen,sulindac
diclofenac,ibuprofen
flurbiprofen,balsalazide
ketoprofen,balsalazide
fenoprofen,meloxicam
indomethacin,meloxicam
tolmetin,sulindac
ketorolac,fenoprofen
tenoxicam,sulfasalazine
sulindac,oxaprozin
tolmetin,etodolac
etodolac,meloxicam
ketorolac,oxaprozin
acetaminophen,diclofenac
tolmetin,meloxicam
flurbiprofen,etodolac
naproxen,meloxicam
diclofenac,oxaprozin
sulfasalazine,balsalazide
piroxicam,ibuprofen
nabumetone,ibuprofen
indomethacin,nabumetone
ketorolac,tolmetin
ketorolac,naproxen
tolmetin,diclofenac
meloxicam,ibuprofen
balsalazide,ibuprofen
tenoxicam,flurbiprofen
fenoprofen,balsalazide
diclofenac,naproxen
tenoxicam,ketoprofen
flurbiprofen,meloxicam
indomethacin,balsalazide
piroxicam,fenoprofen
nabumetone,fenoprofen
tenoxicam,piroxicam
oxaprozin,ibuprofen
piroxicam,oxaprozin
nabumetone,oxaprozin
sulindac,ibuprofen
fenoprofen,ibuprofen
tolmetin,balsalazide
ketorolac,sulfasalazine
naproxen,balsalazide
etodolac,ibuprofen
piroxicam,naproxen
nabumetone,naproxen
diclofenac,sulfasalazine
sulfasalazine,oxaprozin
tenoxicam,sulindac
oxaprozin,ketoprofen
acetaminophen,etodolac
fenoprofen,oxaprozin
indomethacin,oxaprozin
ketorolac,flurbiprofen
ketorolac,ketoprofen
acetaminophen,meloxicam
etodolac,oxaprozin
diclofenac,flurbiprofen
sulindac,naproxen
indomethacin,ketorolac
fenoprofen,naproxen
piroxicam,sulfasalazine
flurbiprofen,ibuprofen
nabumetone,sulfasalazine
diclofenac,ketoprofen
indomethacin,tolmetin
ketoprofen,ibuprofen
ketorolac,piroxicam
tenoxicam,diclofenac
etodolac,naproxen
tolmetin,oxaprozin
acetaminophen,ketorolac
naproxen,oxaprozin
ketorolac,tenoxicam
acetaminophen,nabumetone
flurbiprofen,oxaprozin
sulfasalazine,ibuprofen
piroxicam,flurbiprofen
nabumetone,flurbiprofen
piroxicam,ketoprofen
valdecoxib,sulindac
meloxicam,ketoprofen
flurbiprofen,naproxen
indomethacin,ibuprofen
naproxen,sulfasalazine
ketorolac,diclofenac
tolmetin,ibuprofen
sulindac,ketoprofen
fenoprofen,ketoprofen
tenoxicam,thalidomide
ketorolac,balsalazide
ketorolac,etoricoxib
nabumetone,diclofenac
nabumetone,thalidomide
rofecoxib,pomalidomide
balsalazide,thalidomide
tenoxicam,celecoxib
celecoxib,diclofenac
ketorolac,etodolac
celecoxib,thalidomide
nabumetone,balsalazide
nabumetone,celecoxib
thalidomide,etoricoxib
indomethacin,diclofenac
ketorolac,meloxicam
sulfasalazine,ketoprofen
tolmetin,sulfasalazine
nabumetone,etoricoxib
lenalidomide,celecoxib
balsalazide,etoricoxib
indomethacin,flurbiprofen
acetaminophen,valdecoxib
celecoxib,balsalazide
rofecoxib,sulfasalazine
celecoxib,etoricoxib
tolmetin,flurbiprofen
acetaminophen,lenalidomide
indomethacin,tenoxicam
acetaminophen,piroxicam
diclofenac,parecoxib
meloxicam,oxaprozin
celecoxib,meloxicam
indomethacin,etodolac
acetaminophen,sulindac
flurbiprofen,balsalazide
